County_Name,Census_Tract_ID,Census_Tract_Name,Mode,Season,Day_of_Week,On_,Off_,ObjectId
Chester County,42029300800,Census Tract 3008,Bus,Fall 2017,Saturday,33,24,3504
Chester County,42029300900,Census Tract 3009,Bus,Fall 2017,Saturday,6,0,3505
Chester County,42029301002,Census Tract 3010.02,Bus,Fall 2017,Saturday,13,2,3506
Chester County,42029301100,Census Tract 3011,Bus,Fall 2017,Saturday,29,24,3507
Chester County,42029302000,Census Tract 3020,Bus,Fall 2017,Saturday,0,0,3508
Philadelphia County,42101030800,Census Tract 308,Bus,Fall 2017,Weekday,769,606,3509
Chester County,42029302102,Census Tract 3021.02,Bus,Fall 2017,Saturday,4,4,3510
Chester County,42029302103,Census Tract 3021.03,Bus,Fall 2017,Saturday,17,25,3511
Chester County,42029302104,Census Tract 3021.04,Bus,Fall 2017,Saturday,0,0,3512
Chester County,42029302203,Census Tract 3022.03,Bus,Fall 2017,Saturday,0,0,3513
Chester County,42029302204,Census Tract 3022.04,Bus,Fall 2017,Saturday,1,0,3514
Chester County,42029302205,Census Tract 3022.05,Bus,Fall 2017,Saturday,71,65,3515
Chester County,42029302206,Census Tract 3022.06,Bus,Fall 2017,Saturday,0,0,3516
Chester County,42029302207,Census Tract 3022.07,Bus,Fall 2017,Saturday,0,0,3517
Chester County,42029302300,Census Tract 3023,Bus,Fall 2017,Saturday,8,75,3518
Chester County,42029302400,Census Tract 3024,Bus,Fall 2017,Saturday,23,35,3519
Chester County,42029302500,Census Tract 3025,Bus,Fall 2017,Saturday,166,123,3520
Chester County,42029302600,Census Tract 3026,Bus,Fall 2017,Saturday,59,6,3521
Chester County,42029302702,Census Tract 3027.02,Bus,Fall 2017,Saturday,55,122,3522
Chester County,42029302703,Census Tract 3027.03,Bus,Fall 2017,Saturday,0,1,3523
Chester County,42029302704,Census Tract 3027.04,Bus,Fall 2017,Saturday,0,3,3524
Chester County,42029302705,Census Tract 3027.05,Bus,Fall 2017,Saturday,53,92,3525
Chester County,42029302706,Census Tract 3027.06,Bus,Fall 2017,Saturday,33,13,3526
Chester County,42029302802,Census Tract 3028.02,Bus,Fall 2017,Saturday,0,0,3527
Chester County,42029302806,Census Tract 3028.06,Bus,Fall 2017,Saturday,10,8,3528
Chester County,42029302807,Census Tract 3028.07,Bus,Fall 2017,Saturday,13,16,3529
Chester County,42029302901,Census Tract 3029.01,Bus,Fall 2017,Saturday,44,31,3530
Chester County,42029303000,Census Tract 3030,Bus,Fall 2017,Saturday,7,6,3531
Chester County,42029304000,Census Tract 3040,Bus,Fall 2017,Saturday,0,0,3532
Chester County,42029304101,Census Tract 3041.01,Bus,Fall 2017,Saturday,0,0,3533
Chester County,42029304102,Census Tract 3041.02,Bus,Fall 2017,Saturday,0,0,3534
Chester County,42029304201,Census Tract 3042.01,Bus,Fall 2017,Saturday,0,0,3535
Chester County,42029304403,Census Tract 3044.03,Bus,Fall 2017,Saturday,1,2,3536
Chester County,42029304404,Census Tract 3044.04,Bus,Fall 2017,Saturday,2,0,3537
Chester County,42029304405,Census Tract 3044.05,Bus,Fall 2017,Saturday,8,7,3538
Chester County,42029304406,Census Tract 3044.06,Bus,Fall 2017,Saturday,0,2,3539
Chester County,42029305400,Census Tract 3054,Bus,Fall 2017,Saturday,0,0,3540
Chester County,42029305500,Census Tract 3055,Bus,Fall 2017,Saturday,0,0,3541
Chester County,42029305600,Census Tract 3056,Bus,Fall 2017,Saturday,0,0,3542
Chester County,42029305700,Census Tract 3057,Bus,Fall 2017,Saturday,0,0,3543
Chester County,42029311000,Census Tract 3110,Bus,Fall 2017,Saturday,6,17,3544
Chester County,42029311401,Census Tract 3114.01,Bus,Fall 2017,Saturday,0,0,3545
Chester County,42029980000,Census Tract 9800,Bus,Fall 2017,Saturday,171,233,3546
Delaware County,42045400301,Census Tract 4003.01,Bus,Fall 2017,Saturday,744,521,3547
Delaware County,42045400302,Census Tract 4003.02,Bus,Fall 2017,Saturday,351,353,3548
Delaware County,42045400401,Census Tract 4004.01,Bus,Fall 2017,Saturday,1292,1960,3549
Delaware County,42045400402,Census Tract 4004.02,Bus,Fall 2017,Saturday,88,0,3550
Delaware County,42045400500,Census Tract 4005,Bus,Fall 2017,Saturday,8431,6760,3551
Delaware County,42045400600,Census Tract 4006,Bus,Fall 2017,Saturday,387,356,3552
Philadelphia County,42101030900,Census Tract 309,Bus,Fall 2017,Weekday,1032,1007,3553
Philadelphia County,42101031000,Census Tract 310,Bus,Fall 2017,Weekday,468,512,3554
Philadelphia County,42101031101,Census Tract 311.01,Bus,Fall 2017,Weekday,218,291,3555
Philadelphia County,42101031102,Census Tract 311.02,Bus,Fall 2017,Weekday,263,296,3556
Philadelphia County,42101031200,Census Tract 312,Bus,Fall 2017,Weekday,33,17,3557
Philadelphia County,42101031300,Census Tract 313,Bus,Fall 2017,Weekday,1158,1028,3558
Philadelphia County,42101031401,Census Tract 314.01,Bus,Fall 2017,Weekday,395,343,3559
Philadelphia County,42101031402,Census Tract 314.02,Bus,Fall 2017,Weekday,1301,1227,3560
Philadelphia County,42101031501,Census Tract 315.01,Bus,Fall 2017,Weekday,309,731,3561
Philadelphia County,42101031502,Census Tract 315.02,Bus,Fall 2017,Weekday,494,843,3562
Philadelphia County,42101031600,Census Tract 316,Bus,Fall 2017,Weekday,266,188,3563
Philadelphia County,42101031700,Census Tract 317,Bus,Fall 2017,Weekday,1413,1422,3564
